ts,ticker,tf,price,tech_signal,tech_score,final_signal,filter_status,event_type,event_weight,ai_summary,ai_skip_reason,macd_div,htf_trend,imoex_regime,candle_progress_pct,daily_atr_progress_pct
2026-07-09T11:48:00+00:00,SVCB,15m,10.435,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Медвежья дивергенция MACD — разворот вниз,neutral,bear,50.0,53.1
2026-07-09T11:48:00+00:00,CBOM,15m,7.761,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,bear,84.0,140.1
2026-07-09T11:48:01+00:00,MAGN,15m,16.575,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,bear,50.0,76.6
2026-07-09T11:48:01+00:00,RUAL,15m,23.83,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,bear,88.9,50.4
2026-07-09T11:48:15+00:00,ENPG,15m,294.45,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,bear,100.0,55.3
2026-07-09T11:48:16+00:00,ALRS,15m,19.27,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,bear,100.0,51.8
2026-07-09T11:48:17+00:00,RASP,15m,105.45,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Медвежья дивергенция MACD — разворот вниз,neutral,bear,100.0,44.4
2026-07-09T11:48:17+00:00,MTLR,15m,35.7,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,bear,75.0,43.8
2026-07-09T11:48:17+00:00,PLZL,15m,1383.6,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,bear,60.0,38.9
2026-07-09T11:48:31+00:00,MTLRP,15m,33.2,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bull,bear,0.0,42.5
2026-07-09T11:48:32+00:00,VKCO,15m,172.15,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,bear,16.7,51.1
2026-07-09T11:48:33+00:00,HEAD,15m,2666.0,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bull,bear,42.9,87.3
2026-07-09T11:48:33+00:00,ASTR,15m,166.2,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bull,bear,100.0,57.6
2026-07-09T11:48:33+00:00,POSI,15m,846.4,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bull,bear,85.7,38.0
2026-07-09T11:48:47+00:00,CIAN,15m,511.6,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bull,bear,50.0,77.3
2026-07-09T11:48:48+00:00,MTSS,15m,181.5,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,bear,100.0,204.1
2026-07-09T11:48:49+00:00,OZON,15m,3297.5,🟩 LONG,74,⚠️ 🟩 LONG CONFIRMED (IMOEX медвежий),CONFIRMED,нет событий,0,,no_facts,🔄 Медвежья дивергенция MACD — разворот вниз,bull,bear,55.6,65.2
2026-07-09T11:48:49+00:00,RTKM,15m,42.04,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bull,bear,100.0,52.0
2026-07-09T11:48:49+00:00,RTKMP,15m,43.25,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bull,bear,50.0,42.3
2026-07-09T11:49:03+00:00,LENT,15m,1759.5,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Медвежья дивергенция MACD — разворот вниз,neutral,bear,0.0,108.2
2026-07-09T11:49:04+00:00,MDMG,15m,1209.4,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,bear,71.4,116.2
2026-07-09T11:49:05+00:00,FEES,15m,0.04462,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bull,bear,50.0,74.3
2026-07-09T11:49:05+00:00,HYDR,15m,0.2901,🟥 SHORT/ВЫХОД,100,🟥 ВЫХОД CONFIRMED,CONFIRMED,нет событий,0,,no_facts,,bear,bear,0.0,68.5
2026-07-09T11:49:06+00:00,IRAO,15m,2.404,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,bear,100.0,42.3
2026-07-09T11:49:19+00:00,OGKB,15m,0.1891,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,bear,100.0,55.1
2026-07-09T11:49:20+00:00,MSNG,15m,1.7865,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,bear,100.0,38.1
2026-07-09T11:49:21+00:00,TGKA,15m,0.00423,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,bear,0.0,53.6
2026-07-09T11:49:21+00:00,FLOT,15m,72.93,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,bear,100.0,66.2
2026-07-09T11:49:23+00:00,PIKK,15m,570.1,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Медвежья дивергенция MACD — разворот вниз,bull,bear,0.0,76.4
2026-07-09T11:49:35+00:00,SMLT,15m,297.6,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,bear,100.0,56.7
2026-07-09T11:49:36+00:00,LSRG,15m,592.8,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bull,bear,100.0,77.9
2026-07-09T11:49:37+00:00,ETLN,15m,21.9,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,bear,0.0,70.8
2026-07-09T11:49:37+00:00,PHOR,15m,4865.0,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,bear,50.0,62.0
2026-07-09T11:49:39+00:00,KAZT,15m,272.6,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bull,bear,0.0,105.9
2026-07-09T11:49:51+00:00,NKNC,15m,44.9,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,bear,0.0,108.9
2026-07-09T11:49:52+00:00,SGZH,15m,0.558,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,bear,0.0,56.6
2026-07-09T11:49:53+00:00,UWGN,15m,15.78,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,bear,100.0,29.7
2026-07-09T11:49:53+00:00,GCHE,15m,3018.0,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bull,bear,0.0,27.5
2026-07-09T11:49:56+00:00,SFIN,15m,476.8,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,bear,0.0,19.1
2026-07-09T11:50:07+00:00,MFGS,15m,301.0,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bull,bear,0.0,178.2
2026-07-09T12:01:09+00:00,GAZP,15m,94.8,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,bear,50.0,59.0
2026-07-09T12:01:09+00:00,SBER,15m,297.05,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,bear,38.6,50.6
2026-07-09T12:01:09+00:00,GMKN,15m,111.74,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Медвежья дивергенция MACD — разворот вниз,bear,bear,34.0,67.5
2026-07-09T12:01:09+00:00,ROSN,15m,322.05,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bull,bear,57.7,55.5
2026-07-09T12:01:09+00:00,LKOH,15m,4517.0,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bull,bear,26.7,49.3
2026-07-09T12:30:31+00:00,SBER,15m,297.29,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,98.5,50.6
2026-07-09T12:30:31+00:00,ROSN,15m,322.1,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bull,neutral,100.0,55.5
2026-07-09T12:30:31+00:00,GAZP,15m,94.9,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,76.9,59.0
2026-07-09T12:30:31+00:00,GMKN,15m,111.98,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Медвежья дивергенция MACD — разворот вниз,bear,neutral,56.5,68.0
2026-07-09T12:30:31+00:00,LKOH,15m,4520.0,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bull,neutral,53.3,49.3
2026-07-09T13:00:53+00:00,GAZP,15m,95.3,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,neutral,100.0,59.0
2026-07-09T13:00:53+00:00,ROSN,15m,321.55,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,neutral,86.2,55.5
2026-07-09T13:00:53+00:00,GMKN,15m,112.16,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Медвежья дивергенция MACD — разворот вниз,bear,neutral,73.5,68.0
2026-07-09T13:00:54+00:00,LKOH,15m,4528.5,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bull,neutral,88.9,49.8
2026-07-09T13:00:54+00:00,SBER,15m,296.99,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,77.2,50.6
2026-07-09T13:31:16+00:00,ROSN,15m,320.9,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,neutral,97.7,55.6
2026-07-09T13:31:16+00:00,GAZP,15m,95.0,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,98.5,59.0
2026-07-09T13:31:16+00:00,GMKN,15m,112.74,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,94.5,68.6
2026-07-09T13:31:16+00:00,LKOH,15m,4517.0,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,neutral,98.8,52.7
2026-07-09T13:31:16+00:00,SBER,15m,296.94,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,99.0,50.6
2026-07-09T14:00:39+00:00,GAZP,15m,94.07,🟥 SHORT/ВЫХОД,93,🟥 ВЫХОД CONFIRMED,CONFIRMED,нет событий,0,,no_facts,,bear,neutral,59.1,73.2
2026-07-09T14:00:39+00:00,SBER,15m,295.08,🟥 SHORT/ВЫХОД,84,🟥 ВЫХОД CONFIRMED,CONFIRMED,нет событий,0,,no_facts,,bear,neutral,92.8,61.7
2026-07-09T14:00:39+00:00,LKOH,15m,4427.0,🟥 SHORT/ВЫХОД,79,🟥 ВЫХОД CONFIRMED,CONFIRMED,нет событий,0,,no_facts,,neutral,neutral,52.4,92.6
2026-07-09T14:00:39+00:00,GMKN,15m,110.56,🟥 SHORT/ВЫХОД,100,🟥 ВЫХОД CONFIRMED,CONFIRMED,нет событий,0,,no_facts,,bear,neutral,76.7,77.1
2026-07-09T14:00:39+00:00,ROSN,15m,314.75,🟥 SHORT/ВЫХОД,71,🟥 ВЫХОД CONFIRMED,CONFIRMED,нет событий,0,,no_facts,,neutral,neutral,65.5,85.0
2026-07-09T14:30:50+00:00,GMKN,15m,111.0,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,33.3,78.0
2026-07-09T14:31:02+00:00,LKOH,15m,4421.0,🟥 SHORT/ВЫХОД,71,🟥 ВЫХОД CONFIRMED,CONFIRMED,нет событий,0,,no_facts,,neutral,neutral,23.8,99.7
2026-07-09T14:31:02+00:00,GAZP,15m,93.91,🟥 SHORT/ВЫХОД,87,🟥 ВЫХОД CONFIRMED,CONFIRMED,нет событий,0,,no_facts,,bear,neutral,58.3,83.3
2026-07-09T14:31:02+00:00,SBER,15m,295.4,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,33.3,61.7
2026-07-09T14:31:02+00:00,ROSN,15m,314.35,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,neutral,79.5,89.4
2026-07-09T15:00:25+00:00,GMKN,15m,111.26,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,bear,neutral,72.7,78.0
2026-07-09T15:00:25+00:00,LKOH,15m,4440.0,🟥 SHORT/ВЫХОД,87,🟥 ВЫХОД CONFIRMED,CONFIRMED,нет событий,0,,no_facts,,neutral,neutral,33.3,99.7
2026-07-09T15:00:25+00:00,GAZP,15m,94.61,🟥 SHORT/ВЫХОД,96,🟥 ВЫХОД CONFIRMED,CONFIRMED,нет событий,0,,no_facts,,bear,neutral,9.8,83.3
2026-07-09T15:00:25+00:00,SBER,15m,296.13,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,100.0,61.7
2026-07-09T15:00:25+00:00,ROSN,15m,316.85,🟥 SHORT/ВЫХОД,95,🟥 ВЫХОД CONFIRMED,CONFIRMED,нет событий,0,,no_facts,,neutral,neutral,2.4,95.4
2026-07-09T15:30:48+00:00,ROSN,15m,316.55,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,neutral,100.0,95.4
2026-07-09T15:30:48+00:00,GAZP,15m,94.63,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,79.5,83.3
2026-07-09T15:30:48+00:00,GMKN,15m,111.7,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,bear,neutral,61.1,78.0
2026-07-09T15:30:48+00:00,SBER,15m,296.05,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,61.4,61.7
2026-07-09T15:30:48+00:00,LKOH,15m,4456.5,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,neutral,74.6,99.7
2026-07-09T16:01:11+00:00,GMKN,15m,111.2,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,bear,neutral,60.0,78.0
2026-07-09T16:01:11+00:00,GAZP,15m,94.23,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,neutral,46.5,83.3
2026-07-09T16:01:11+00:00,SBER,15m,295.0,🟥 SHORT/ВЫХОД,98,🟥 ВЫХОД CONFIRMED,CONFIRMED,нет событий,0,,no_facts,,bear,neutral,0.0,66.0
2026-07-09T16:01:11+00:00,LKOH,15m,4427.5,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,neutral,65.8,99.7
2026-07-09T16:01:11+00:00,ROSN,15m,315.0,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,bear,55.6,95.4
2026-07-09T16:04:17+00:00,GMKN,15m,111.4,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,bear,bear,100.0,78.0
2026-07-09T16:04:17+00:00,SBER,15m,295.0,🟥 SHORT/ВЫХОД,91,🟥 ВЫХОД CONFIRMED,CONFIRMED,нет событий,0,,no_facts,,bear,bear,0.0,68.5
2026-07-09T16:04:17+00:00,ROSN,15m,315.4,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,bear,80.0,95.4
2026-07-09T16:04:17+00:00,LKOH,15m,4434.0,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,bear,100.0,99.7
2026-07-09T16:04:17+00:00,GAZP,15m,94.46,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,bear,100.0,83.3
2026-07-09T16:04:34+00:00,CHMF,15m,539.8,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,bear,0.0,102.0
2026-07-09T16:04:34+00:00,NLMK,15m,58.74,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bull,bear,40.0,56.9
2026-07-09T16:04:34+00:00,TATN,15m,470.2,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,bear,18.2,105.6
2026-07-09T16:04:34+00:00,MOEX,15m,148.93,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,bear,100.0,108.7
2026-07-09T16:04:34+00:00,NVTK,15m,938.1,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,bear,100.0,86.2
2026-07-09T16:04:50+00:00,VTBR,15m,65.3,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,bear,60.0,51.7
2026-07-09T16:04:50+00:00,AFLT,15m,37.77,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,bear,60.0,70.1
2026-07-09T16:04:50+00:00,MGNT,15m,1803.0,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,bear,50.0,73.8
2026-07-09T16:04:50+00:00,TATNP,15m,448.7,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,bear,100.0,101.6
2026-07-09T16:04:51+00:00,SNGS,15m,15.62,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,bear,100.0,66.0
2026-07-09T16:05:06+00:00,SNGSP,15m,36.615,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,bear,100.0,85.3
2026-07-09T16:05:06+00:00,BANEP,15m,869.5,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,bear,100.0,54.4
2026-07-09T16:05:06+00:00,TRNFP,15m,1242.4,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bull,bear,73.3,95.2
2026-07-09T16:05:06+00:00,BANE,15m,1045.5,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,bear,0.0,71.9
2026-07-09T16:05:07+00:00,SBERP,15m,296.54,🟥 SHORT/ВЫХОД,100,🟥 ВЫХОД CONFIRMED,CONFIRMED,нет событий,0,,no_facts,🔄 Медвежья дивергенция MACD — разворот вниз,bear,bear,0.0,78.2
2026-07-09T16:05:22+00:00,BSPB,15m,244.75,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Медвежья дивергенция MACD — разворот вниз,bear,bear,100.0,69.6
2026-07-09T16:05:22+00:00,CBOM,15m,7.688,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,bear,bear,100.0,156.0
2026-07-09T16:05:22+00:00,SVCB,15m,10.495,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Медвежья дивергенция MACD — разворот вниз,neutral,bear,100.0,74.3
2026-07-09T16:05:23+00:00,RUAL,15m,23.91,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,bear,100.0,61.6
2026-07-09T16:05:23+00:00,MAGN,15m,16.155,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,bear,66.7,122.1
2026-07-09T16:05:38+00:00,ALRS,15m,19.12,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,bear,50.0,72.9
2026-07-09T16:05:38+00:00,ENPG,15m,291.6,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,bear,100.0,77.5
2026-07-09T16:05:39+00:00,RASP,15m,105.05,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Бычья дивергенция MACD — разворот вверх,bear,bear,20.0,54.4
2026-07-09T16:05:39+00:00,MTLR,15m,35.46,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,bear,100.0,55.9
2026-07-09T16:05:39+00:00,PLZL,15m,1342.6,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Медвежья дивергенция MACD — разворот вниз,bear,bear,0.0,45.8
2026-07-09T16:05:54+00:00,MTLRP,15m,33.0,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,bear,0.0,42.7
2026-07-09T16:05:54+00:00,VKCO,15m,171.45,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,bear,14.3,55.6
2026-07-09T16:05:55+00:00,ASTR,15m,165.0,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bull,bear,0.0,59.2
2026-07-09T16:05:55+00:00,HEAD,15m,2672.0,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Медвежья дивергенция MACD — разворот вниз,bull,bear,100.0,119.3
2026-07-09T16:05:55+00:00,POSI,15m,853.8,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bull,bear,80.0,58.7
2026-07-09T16:06:10+00:00,CIAN,15m,514.2,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bull,bear,100.0,78.9
2026-07-09T16:06:10+00:00,MTSS,15m,182.95,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Медвежья дивергенция MACD — разворот вниз,bear,bear,66.7,207.0
2026-07-09T16:06:11+00:00,RTKMP,15m,42.85,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,bear,50.0,49.3
2026-07-09T16:06:11+00:00,OZON,15m,3291.5,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bull,bear,85.7,67.0
2026-07-09T16:06:11+00:00,RTKM,15m,41.56,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,bear,33.3,62.1
2026-07-09T16:06:26+00:00,LENT,15m,1732.0,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Медвежья дивергенция MACD — разворот вниз,bear,bear,0.0,103.0
2026-07-09T16:06:26+00:00,MDMG,15m,1213.4,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,🔄 Медвежья дивергенция MACD — разворот вниз,neutral,bear,100.0,120.1
2026-07-09T16:06:27+00:00,HYDR,15m,0.2886,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,bear,0.0,78.4
2026-07-09T16:06:27+00:00,FEES,15m,0.0444,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,neutral,bear,100.0,67.1
2026-07-09T16:06:28+00:00,IRAO,15m,2.3685,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,bear,100.0,77.2
2026-07-09T16:06:42+00:00,MSNG,15m,1.76,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,bear,10.0,52.6
2026-07-09T16:06:42+00:00,OGKB,15m,0.1852,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,bear,0.0,72.1
2026-07-09T16:06:43+00:00,TGKA,15m,0.00418,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,bear,50.0,73.4
2026-07-09T16:06:43+00:00,FLOT,15m,72.37,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bear,bear,33.3,70.5
2026-07-09T16:06:45+00:00,PIKK,15m,568.9,НЕТ СИГНАЛА,0,НЕТ СИГНАЛА,NO_SIGNAL,нет событий,0,,no_facts,,bull,bear,0.0,76.4
